Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Cantidad Gastada a la Fecha
4,P.S. 96 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,141724,124797.0,-19.86,329.0,113580.0
4,I.S. 224 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,863040,812105.0,-50.75,364.0,425015.0
4,I.S. 224 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,159960,144388.0,-29.79,364.0,112313.0
4,PS/IS 375 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,907120,841057.0,-20.81,364.0,718363.0
4,PS/IS 375 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,168130,137044.0,-28.5,364.0,120213.0
4,THE HERITAGE SCHOOL - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,139875,134291.0,-97.86,364.0,2993.0
4,THE HERITAGE SCHOOL - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,30189,20365.0,-32.54,364.0,20365.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,496480,489221.0,-97.72,364.0,11340.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,92020,98417.0,-85.36,364.0,13472.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,238925,215873.0,-98.27,364.0,4137.0
4,P.S. 108 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,48548,31695.0,-34.71,364.0,31695.0
4,P.S. 112 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,1211023,729221.0,-75.97,899.0,290993.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,984840,917404.0,-55.92,364.0,434121.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,182535,136560.0,-37.59,364.0,113912.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,195400,182191.0,-98.45,364.0,3026.0
4,P.S. 146 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,40480,19948.0,-50.72,364.0,19948.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,955236,541742.0,-44.39,729.0,531189.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1912260,123869.0,-93.52,1079.0,123869.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,220980,205904.0,-98.64,299.0,2999.0
4,P.S. 155 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,115677,99210.0,-65.04,299.0,40439.0
4,P.S. 171 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,307980,279393.0,-44.69,299.0,170357.0
4,P.S. 171 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,158095,132236.0,-52.36,299.0,75324.0
4,P.S. 206 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,953709,932203.0,-38.0,899.0,591331.0
4,P.S. 206 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,376420,339582.0,-84.98,299.0,56552.0
4,P.S. 206 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,110942,78812.0,-60.55,299.0,43766.0
4,MANHTN CT FOR MATH & SCI. HS - M,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,866520,805383.0,-33.9,364.0,572784.0
4,MANHTN CT FOR MATH & SCI. HS - M,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,160605,128560.0,-26.03,364.0,118800.0
4,MANHTN CT FOR MATH & SCI. HS - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,285722,251947.0,-16.66,299.0,238122.0
4,PARK EAST HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,634317,593650.0,-82.24,364.0,112653.0
4,PARK EAST HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,117567,93944.0,-50.16,364.0,58599.0
4,PARK EAST HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,167921,167921.0,-95.63,154.0,7330.0
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,330731,330731.0,-72.86,154.0,89771.0
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,232580,221944.0,-97.96,299.0,4744.0
4,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,47372,31325.0,-80.4,299.0,9285.0
5,FREDERICK DOUGLAS ACADEMY - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,359888,317851.0,-16.37,299.0,300987.0
5,P.S. 46 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,"CM,F&E",In-Progress,840789,344558.0,-59.13,729.0,343638.0
5,P.S. 46 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,250193,250193.0,-96.7,154.0,8251.0
5,M079 SPED - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,23430,23430.0,-38.28,138.0,14461.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,781957,706153.0,-71.66,364.0,221632.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,144932,98358.0,-51.24,364.0,70665.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,311361,277036.0,-20.97,364.0,246081.0
5,P.S. 123 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,182785,185679.0,-15.55,364.0,154358.0
5,P.S. 125 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1525665,505231.0,-67.03,909.0,502978.0
5,I.S. 362 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,16006,16006.0,-69.29,181.0,4915.0
5,P.S. 125 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,In-Progress,464122,328979.0,-95.62,128.0,20344.0
5,P.S. 129 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2080190,953023.0,-55.25,1094.0,930803.0
5,P.S. 133 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,838628,672454.0,-20.16,729.0,669551.0
5,MOTT HALL HS - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,189590,170244.0,-18.09,299.0,155302.0
5,P.S. 154 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,18471,18471.0,-83.12,182.0,3118.0
5,P.S. 161 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,284194,256196.0,-19.85,364.0,227779.0
5,P.S. 161 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,170421,186124.0,-19.01,364.0,138024.0
5,P.S. 175 HENRY H GARNET - M,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,2572569,2080139.0,-74.39,454.0,658862.0
5,NEW DESIGN MIDDLE SCHOOL - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,486040,489340.0,-87.62,364.0,60150.0
5,NEW DESIGN MIDDLE SCHOOL - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,90085,61102.0,-82.41,364.0,15850.0
5,P.S. 197 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1473010,343973.0,-76.94,729.0,339674.0
5,P.S. 197 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,14066,14066.0,-82.89,182.0,2407.0
5,HARLEM RENAISSANCE HS - M,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,592275,422121.0,-30.93,729.0,409112.0
5,THURGOOD MARSHALL ACADEMY - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,212964,194780.0,-21.38,364.0,167440.0
6,P.S. 4 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,In-Progress,32829,29405.0,-10.43,141.0,29405.0
6,P.S. 8 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,77468,77468.0,-95.15,154.0,3758.0
6,P.S. 48 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,3204950,256101.0,-92.3,1094.0,246815.0
6,P.S. 48 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,22082,22082.0,-40.44,178.0,13151.0
6,J.H.S. 52 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,150568,140015.0,-24.86,269.0,113142.0
6,J.H.S. 52 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,1176020,1176020.0,-82.56,155.0,205042.0
6,I.S. 324 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,139448,22790.0,-94.44,364.0,7756.0
6,I.S. 319 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2410487,233377.0,-91.38,1089.0,207870.0
6,P.S. 98 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,In-Progress,107608,116558.0,-38.42,137.0,66267.0
6,P.S. 98 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,Design,In-Progress,17029,17029.0,-68.65,140.0,5338.0
6,P.S. 132 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,894461,458635.0,-56.82,729.0,386248.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1795150,736254.0,-82.77,729.0,309303.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,1838016,1838016.0,-98.23,211.0,32540.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,2616721,2390218.0,-18.37,489.0,2135946.0
6,I.S. 143 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,278322,43434.0,-84.39,489.0,43434.0
6,P.S. 152 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Construction,In-Progress,1640115,1487768.0,-26.85,539.0,1199666.0
6,P.S. 152 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1720382,63720.0,-96.3,909.0,63720.0
6,I.S. 328 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,541450,46132.0,-91.48,909.0,46132.0
6,P.S. 311 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,114165,75518.0,-92.91,364.0,8090.0
6,P.S. 314 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,7085251,6750375.0,-82.86,729.0,1214735.0
6,P.S. 311 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,212280,189728.0,-29.8,299.0,149015.0
6,P.S. 311 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,176297,166968.0,-12.06,299.0,155035.0
6,P.S. 187 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,808674,766843.0,-64.57,329.0,286485.0
6,P.S. 187 - MANHATTAN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,156216,156216.0,-72.32,329.0,43237.0
6,HS FOR HEALTH CAREER & SCIENCE - M,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,1036850,1151245.0,-12.05,364.0,911896.0
6,GEORGE WASHINGTON CAMPUS YABC,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,3111982,2832214.0,-51.75,539.0,1501581.0
6,GEORGE WASHINGTON CAMPUS YABC,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,193634,130564.0,-35.51,539.0,124878.0
6,HS FOR HEALTH CAREER & SCIENCE - M,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,400680,216186.0,-47.83,729.0,209022.0
6,HS FOR HEALTH CAREER & SCIENCE - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1517110,825162.0,-46.68,911.0,808888.0
6,I.S. 528 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,336400,299652.0,-38.51,299.0,206868.0
6,I.S. 528 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,114284,105830.0,-35.18,299.0,74080.0
6,P.S. 152 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Otro,Construction,In-Progress,1520197,1398265.0,-15.98,539.0,1277223.0
6,P.S. 152 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",In-Progress,94590,71176.0,-24.75,539.0,71176.0
6,I.S. 348 - MANHATTAN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,91856,138821.0,-16.54,489.0,76663.0
6,GREGORIO LUPERON PREP. SCHOOL - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,85658,83295.0,-15.71,329.0,72203.0
6,GREGORIO LUPERON PREP. SCHOOL - M,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,123026,136131.0,-21.37,329.0,96735.0
7,P.S. 5 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,435851,312897.0,-28.91,539.0,309861.0
7,P.S. 5 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,215817,199168.0,-15.23,364.0,182941.0
7,P.S. 5 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,129296,118045.0,-29.19,364.0,91553.0
7,P.S. 25 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,272020,248850.0,-99.33,299.0,1810.0
7,P.S. 25 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,50418,30654.0,-89.43,299.0,5328.0
7,P.S. 277 - BRONX,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,538650,355044.0,-34.54,699.0,352609.0
7,P.S. 277 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,301600,272834.0,-20.22,299.0,240608.0
7,P.S. 30 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,675329,411245.0,-39.2,729.0,410592.0
7,P.S. 43 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,270432,247372.0,-15.43,364.0,228695.0
7,P.S. 43 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,174742,154792.0,-32.79,364.0,117439.0
7,P.S. 43 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1196160,286857.0,-76.98,719.0,275407.0
7,P.S. 49 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,1160238,401860.0,-65.84,759.0,396310.0
7,P.S. 65 - BRONX,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,4972500,4834908.0,-91.88,669.0,403633.0
7,P.S. 65 - BRONX,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,309400,44844.0,-85.51,669.0,44844.0
7,P.S. 65 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,18417,18417.0,-76.7,182.0,4291.0
7,I.S. 221 - BRONX,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,529480,340520.0,-38.08,729.0,327876.0
7,I.S. 151 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,272600,248269.0,-20.01,299.0,218053.0
7,I.S. 151 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,265097,255831.0,-32.73,299.0,178334.0
7,P.S. 154 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,In-Progress,5611,5611.0,-89.36,126.0,597.0
7,P.S. 754 SPED - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,951243,36547.0,-96.16,779.0,36547.0
7,P.S. 161 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,208591,192224.0,-14.99,364.0,177327.0
7,P.S. 161 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,149998,149204.0,-28.16,364.0,107758.0
7,HOSTOS-LINCOLN ACADEMY OF SCIENCE,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Construction,In-Progress,5922000,5473979.0,-98.14,699.0,110058.0
7,HOSTOS-LINCOLN ACADEMY OF SCIENCE,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,368480,132584.0,-89.84,699.0,37446.0
7,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,690200,668899.0,-97.85,364.0,14808.0
7,THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,127925,130040.0,-90.08,364.0,12689.0
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Design,In-Progress,78262,78262.0,-89.58,154.0,8153.0
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Design,In-Progress,11705,11705.0,-90.88,121.0,1067.0
7,JILL CHAIFETZ TRANSFER HIGH SCHOOL - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,205654,189589.0,-13.31,299.0,178283.0
7,UNIVERSITY HEIGHTS HS - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,586171,376337.0,-45.38,699.0,320168.0
7,ALFRED E. SMITH HS - X,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,220758,203918.0,-15.87,299.0,185723.0
7,"HERO HIGH (HEALTH, EDUCATION, AND RESEARCH OCCUPATIONS HS)",Proyecto de Mejoramiento General (CIP),Transformaciones internas,Construction,In-Progress,4246876,3928269.0,-53.34,539.0,1981789.0
7,DOE ADMINISTRATIVE OFFICE - BRONX,Proyecto de Mejoramiento General (CIP),Otro,Scope,In-Progress,15000,15000.0,-96.39,139.0,542.0
8,LONGWOOD PREPARATORY ACADEMY,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Construction,In-Progress,1777049,1910651.0,-36.31,449.0,1131729.0
8,I.S. 302 - BRONX,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Construction,In-Progress,396000,180665.0,-59.7,299.0,159599.0
8,I.S. 302 - BRONX,Mejoras Asociadas a Programas Académicos (RESOA),Transporte / movilidad,Construction,In-Progress,703036,644813.0,-99.49,364.0,3583.0
8,I.S. 302 - BRONX,Mejoras Asociadas a Programas Académicos (RESOA),Transporte / movilidad,"CM,F&E",In-Progress,47934,68841.0,-56.46,364.0,20870.0
8,THE LONGWOOD ACADEMY OF DISCOVERY - X,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,In-Progress,121397,121397.0,-96.5,158.0,4254.0
8,THE LONGWOOD ACADEMY OF DISCOVERY - X,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,22077,22077.0,-72.07,179.0,6167.0
8,P.S. 62 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,In-Progress,21187,21187.0,-76.35,182.0,5011.0
8,P.S. 62 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,1301650,140133.0,-89.23,729.0,140133.0
8,P.S. 69 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,425671,384956.0,-13.33,629.0,368949.0
8,P.S. 71 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2966811,487435.0,-84.1,1095.0,471768.0
8,I.S. 424 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,738053,771432.0,-18.8,629.0,599331.0
8,I.S. 424 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,228752,208950.0,-21.09,299.0,180509.0
8,I.S. 424 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,243606,239926.0,-34.47,299.0,159635.0
8,P.S. 75 - BRONX,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,"CM,F&E",In-Progress,2507152,682573.0,-74.97,1079.0,627630.0
8,X352 SPED - BRONX,Proyecto de Mejoramiento General (CIP),Control climático,Construction,In-Progress,3886875,3932688.0,-86.55,449.0,522780.0
8,X352 SPED - BRONX,Proyecto de Mejoramiento General (CIP),Control climático,"CM,F&E",In-Progress,241850,96266.0,-67.39,449.0,78871.0
8,P.S. 75 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,270999,241552.0,-38.04,299.0,167912.0
8,P.S. 75 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,166957,155243.0,-40.16,299.0,99899.0
8,P.S. 75 - BRONX,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Construction,In-Progress,1136960,989068.0,-99.38,269.0,7018.0
8,P.S. 75 - BRONX,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,"CM,F&E",In-Progress,77520,84287.0,-87.72,269.0,9520.0
8,P.S. 304 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Construction,In-Progress,307400,274511.0,-35.5,299.0,198279.0
8,P.S. 304 - BRONX,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,"CM,F&E",In-Progress,191294,176957.0,-36.4,299.0,121671.0
