Distrito Geografico,Nombre Escuela,Tipo Proyecto,Categoria Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Desviación Presupuestaria,Duración Proyectada,Duración Real,Retraso,Cantidad Real Gastada
21,I.S. 228 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18720,22606.0,20.76,179.0,156.0,-23.0,22606.0
21,P.S. 238 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,19997,29225.0,46.15,179.0,89.0,-90.0,29225.0
21,I.S. 239 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,270000,197865.0,-31.14,176.0,118.0,-58.0,185913.0
21,I.S. 239 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,24599,30359.0,23.42,177.0,99.0,-78.0,30359.0
21,P.S. 253 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,33418,65914.0,97.24,193.0,251.0,58.0,65914.0
21,I.S. 281 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,148170,212313.0,43.29,138.0,396.0,258.0,212313.0
21,I.S. 281 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,740850,633306.0,-36.04,159.0,229.0,70.0,473821.0
21,I.S. 281 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,60605,61677.0,-0.5,51.0,122.0,71.0,60302.0
21,P.S. 288 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17068,7659.0,-55.13,176.0,49.0,-127.0,7659.0
21,P.S. 288 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,97500,88374.0,-14.38,156.0,161.0,5.0,83475.0
21,I.S. 303 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,119977,249570.0,101.85,138.0,197.0,59.0,242172.0
21,I.S. 303 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,589908,489475.0,-30.2,153.0,111.0,-42.0,411741.0
21,R. CARSON SCL OF COASTAL ST-K,Mejoras Asociadas a Programas Académicos (RESOA),Sistemas de seguridad,Design,Complete,30000,11340.0,-62.2,180.0,126.0,-54.0,11340.0
21,R. CARSON SCL OF COASTAL ST-K,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,79218,56120.0,-53.59,130.0,337.0,207.0,36764.0
21,P.S. 329 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,73554,182895.0,148.65,138.0,357.0,219.0,182895.0
21,P.S. 329 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,363605,357639.0,-27.31,155.0,147.0,-8.0,264311.0
21,P.S. 329 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17028,6529.0,-61.66,176.0,49.0,-127.0,6529.0
21,P.S. 329 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,62727,61457.0,-2.02,52.0,66.0,14.0,61457.0
21,JOHN DEWEY ANNEX - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,109235,56691.0,-48.1,100.0,167.0,67.0,56691.0
21,K370 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,98512,133249.0,-55.19,153.0,209.0,56.0,44141.0
21,INTERNATIONAL HIGH SCHOOL - K,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,25200,25997.0,3.16,177.0,156.0,-21.0,25997.0
21,LEADERS HIGH SCHOOL - K,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,104081,112966.0,8.54,137.0,87.0,-50.0,112966.0
21,MIDWOOD HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Scope,Complete,39483,81218.0,105.7,91.0,380.0,289.0,81218.0
21,MIDWOOD HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Proyectos ambientales,Design,Complete,193391,208442.0,-14.67,154.0,191.0,37.0,165022.0
21,ABRAHAM LINCOLN HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,162484,153330.0,-5.63,194.0,168.0,-26.0,153330.0
21,ABRAHAM LINCOLN HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,812422,441050.0,-51.83,124.0,63.0,-61.0,391368.0
21,ABRAHAM LINCOLN HS - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,60716,96000.0,1.76,121.0,329.0,208.0,61785.0
21,ABRAHAM LINCOLN HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,11722,16643.0,41.98,122.0,119.0,-3.0,16643.0
21,ABRAHAM LINCOLN HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,52748,49376.0,-84.14,190.0,165.0,-25.0,8364.0
21,EDWARD R. MURROW HS - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,20049,18708.0,-6.69,125.0,244.0,119.0,18708.0
21,EDWARD R. MURROW HS - K,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,96465,62506.0,-38.69,140.0,182.0,42.0,59144.0
21,EDUCATIONAL CAMPUS @ 2202 60 STREET - BROOKLYN,Mejoras en Sedes Arrendadas,Otro,Scope,Complete,544440,413438.0,-24.06,120.0,123.0,3.0,413438.0
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,48970,118234.0,131.54,141.0,363.0,222.0,113384.0
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,22680,40107.0,76.84,96.0,151.0,55.0,40107.0
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,113400,208080.0,83.49,183.0,91.0,-92.0,208080.0
21,K721 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18196,4704.0,-74.15,176.0,62.0,-114.0,4704.0
21,K721 SPED - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,150000,96752.0,-42.7,159.0,175.0,16.0,85945.0
21,CONEY ISLAND #1 HEAD START,Proyecto de Mejoramiento General (CIP),Transporte / movilidad,Design,Complete,94132,76053.0,-85.14,119.0,175.0,56.0,13991.0
22,I.S. 14 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,22437,57183.0,154.86,138.0,232.0,94.0,57183.0
22,I.S. 14 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,112188,147503.0,-89.84,151.0,79.0,-72.0,11395.0
22,P.S. 52 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,104430,136045.0,30.27,132.0,170.0,38.0,136045.0
22,P.S. 52 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,522150,537265.0,-0.3,153.0,163.0,10.0,520608.0
22,P.S. 52 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,17405,35419.0,-99.24,120.0,134.0,14.0,132.0
22,I.S. 78 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,131097,51786.0,-60.5,153.0,69.0,-84.0,51786.0
22,I.S. 78 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,645809,293033.0,-67.48,154.0,129.0,-25.0,209995.0
22,P.S. 119 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,27291,63311.0,65.11,136.0,147.0,11.0,45060.0
22,P.S. 119 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,134863,105391.0,-21.85,156.0,168.0,12.0,105391.0
22,P.S. 119 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,44481,45420.0,-37.29,136.0,161.0,25.0,27896.0
22,P.S. 119 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Scope,Complete,1973,1973.0,0.0,91.0,37.0,-54.0,1973.0
22,P.S. 119 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,7892,7892.0,0.0,125.0,112.0,-13.0,7892.0
22,P.S. 139 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,10606,18496.0,73.6,137.0,134.0,-3.0,18412.0
22,P.S. 139 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,47728,37303.0,-23.08,159.0,166.0,7.0,36714.0
22,P.S. 139 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,48600,58018.0,-0.29,136.0,134.0,-2.0,48457.0
22,P.S. 315 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,18645,31453.0,68.69,94.0,62.0,-32.0,31453.0
22,P.S. 315 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,74580,131792.0,64.95,183.0,127.0,-56.0,123019.0
22,P.S. 315 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Scope,Complete,84809,103652.0,22.22,158.0,370.0,212.0,103652.0
22,P.S. 315 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Design,Complete,424041,331340.0,-56.85,154.0,272.0,118.0,182954.0
22,P.S. 315 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,369898,245642.0,-33.99,182.0,144.0,-38.0,244175.0
22,P.S. 152 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,33000,47090.0,29.99,139.0,133.0,-6.0,42898.0
22,P.S. 194 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,109900,96167.0,-12.5,137.0,276.0,139.0,96167.0
22,P.S. 194 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,549500,370800.0,-54.23,169.0,436.0,267.0,251508.0
22,P.S. 195 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,19147,30026.0,56.82,138.0,203.0,65.0,30026.0
22,P.S. 195 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,95734,80669.0,-17.59,154.0,134.0,-20.0,78896.0
22,P.S. 197 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,13400,20747.0,54.83,139.0,72.0,-67.0,20747.0
22,P.S. 197 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,67000,59203.0,-11.64,154.0,92.0,-62.0,59203.0
22,P.S. 198 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Scope,Complete,10748,10748.0,-92.6,93.0,62.0,-31.0,795.0
22,P.S. 206 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,91591,97679.0,-31.46,127.0,173.0,46.0,62772.0
22,P.S. 206 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,455057,239908.0,-52.63,153.0,222.0,69.0,215541.0
22,P.S. 206 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,168359,241785.0,43.61,116.0,233.0,117.0,241784.0
22,P.S. 206 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,"CM,F&E",Complete,235702,266463.0,8.35,239.0,300.0,61.0,255377.0
22,P.S. 206 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17007,5539.0,-67.43,176.0,62.0,-114.0,5539.0
22,P.S. 207 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,158000,186244.0,11.68,138.0,193.0,55.0,176456.0
22,P.S. 207 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,790000,570040.0,-35.15,155.0,175.0,20.0,512296.0
22,P.S. 207 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,18346,2785.0,-84.82,177.0,51.0,-126.0,2785.0
22,P.S. 207 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,59276,104204.0,27.83,135.0,337.0,202.0,75772.0
22,P.S. 217 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,81589,53830.0,-34.02,139.0,124.0,-15.0,53830.0
22,P.S. 222 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21915,8540.0,-61.03,182.0,91.0,-91.0,8540.0
22,P.S. 222 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,60000,71862.0,-4.73,139.0,192.0,53.0,57162.0
22,I.S. 234 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,27406,50420.0,40.96,121.0,204.0,83.0,38631.0
22,I.S. 234 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,137029,220810.0,51.99,154.0,296.0,142.0,208269.0
22,I.S. 234 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,270897,72405.0,-82.35,139.0,93.0,-46.0,47805.0
22,P.S. 236 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,177065,113088.0,-36.13,138.0,155.0,17.0,113088.0
22,P.S. 236 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,25200,12684.0,-49.67,177.0,76.0,-101.0,12684.0
22,I.S. 240 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,5931,9271.0,56.31,123.0,45.0,-78.0,9271.0
22,I.S. 240 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,26688,37088.0,38.97,178.0,303.0,125.0,37088.0
22,P.S. 251 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,45000,66050.0,46.5,128.0,161.0,33.0,65925.0
22,P.S. 254 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,33660,69367.0,106.08,91.0,63.0,-28.0,69367.0
22,P.S. 255 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21915,6324.0,-71.14,182.0,91.0,-91.0,6324.0
22,P.S. 277 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,48965,99463.0,99.85,137.0,262.0,125.0,97856.0
22,P.S. 277 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,237607,284929.0,14.72,154.0,156.0,2.0,272585.0
22,P.S. 277 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,32974,95244.0,164.28,155.0,231.0,76.0,87145.0
22,I.S. 278 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,20883,34164.0,62.42,139.0,202.0,63.0,33918.0
22,I.S. 278 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,102209,181721.0,44.72,154.0,134.0,-20.0,147920.0
22,P.S. 312 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,153170,163233.0,6.57,137.0,222.0,85.0,163233.0
22,P.S. 312 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,765850,404866.0,-53.4,170.0,319.0,149.0,356862.0
22,P.S. 312 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,102000,51399.0,-52.39,139.0,192.0,53.0,48560.0
22,MIDWOOD HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,195699,111768.0,-43.14,137.0,252.0,115.0,111268.0
22,JAMES MADISON HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,114450,81345.0,-31.22,122.0,222.0,100.0,78715.0
22,JAMES MADISON HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,572250,363102.0,-90.55,164.0,247.0,83.0,54061.0
22,JAMES MADISON HS - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,393500,292801.0,-26.75,182.0,125.0,-57.0,288226.0
22,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,690350,502488.0,-29.61,154.0,162.0,8.0,485955.0
22,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,4629,6577.0,42.08,122.0,59.0,-63.0,6577.0
22,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,20832,26309.0,26.29,178.0,282.0,104.0,26309.0
23,P.S. 12 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,144603,242179.0,39.26,182.0,139.0,-43.0,201371.0
23,P.S. 12 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,715414,605475.0,-17.17,224.0,179.0,-45.0,592594.0
23,P.S. 12 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,17834,18745.0,5.11,122.0,123.0,1.0,18745.0
23,P.S. 12 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,80254,65256.0,-32.84,152.0,158.0,6.0,53902.0
23,BROOKLYN LANDMARK ELEMENTARY SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21600,2221.0,-89.72,181.0,160.0,-21.0,2221.0
23,P.S. 137 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,191370,298199.0,41.86,135.0,210.0,75.0,271472.0
23,P.S. 150 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,22009,7230.0,-67.15,178.0,92.0,-86.0,7230.0
23,P.S. 155 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,24300,7222.0,-70.28,177.0,76.0,-101.0,7222.0
23,P.S. 446 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Scope,Complete,41950,26892.0,-35.9,120.0,267.0,147.0,26892.0
23,P.S. 446 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Control climático,Design,Complete,209750,204412.0,-27.82,151.0,172.0,21.0,151407.0
23,P.S. 446 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21123,5320.0,-74.81,178.0,106.0,-72.0,5320.0
23,RIVERDALE AVENUE MIDDLE SCHOOL,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,47086,55628.0,12.71,154.0,196.0,42.0,53071.0
23,RIVERDALE AVENUE MIDDLE SCHOOL,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Scope,Complete,305,305.0,0.0,91.0,186.0,95.0,305.0
23,RIVERDALE AVENUE MIDDLE SCHOOL,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,1220,1220.0,0.0,126.0,182.0,56.0,1220.0
23,P.S. 184 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,22338,7970.0,-64.32,177.0,84.0,-93.0,7970.0
23,P.S./I.S. 323 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,286001,181305.0,-39.76,181.0,134.0,-47.0,172293.0
23,P.S./I.S. 323 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,28242,3926.0,-86.1,177.0,84.0,-93.0,3926.0
23,P.S./I.S. 323 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Scope,Complete,9413,9413.0,-61.25,125.0,91.0,-34.0,3648.0
23,P.S./I.S. 323 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Transformaciones internas,Design,Complete,14589,14589.0,0.0,136.0,142.0,6.0,14589.0
23,I.S. 518 - BROOKLYN,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,30000,29994.0,-82.49,154.0,125.0,-29.0,5253.0
23,P.S. 284 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Transformaciones internas,Scope,Complete,8440,14978.0,77.46,106.0,349.0,243.0,14978.0
23,P.S. 298 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,21420,4201.0,-80.39,181.0,124.0,-57.0,4201.0
23,K396 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,15539,36201.0,132.97,90.0,76.0,-14.0,36201.0
23,K396 SPED - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,77694,136216.0,75.32,188.0,135.0,-53.0,136216.0
23,P.S. 327 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,120761,121975.0,1.01,137.0,102.0,-35.0,121975.0
23,P.S. 327 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,591584,357210.0,-42.6,156.0,162.0,6.0,339597.0
23,CHRISTOPHER AVENUE COMMUNITY SCHOOL,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,138348,167150.0,16.02,182.0,144.0,-38.0,160514.0
23,CHRISTOPHER AVENUE COMMUNITY SCHOOL,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,686840,456742.0,-33.5,195.0,150.0,-45.0,456742.0
23,CHRISTOPHER AVENUE COMMUNITY SCHOOL,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,17883,4727.0,-73.57,178.0,92.0,-86.0,4727.0
23,P.S. 156 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,82651,151830.0,62.64,182.0,133.0,-49.0,134427.0
23,P.S. 156 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Design,Complete,408065,248435.0,-39.8,242.0,161.0,-81.0,245668.0
23,P.S. 156 - BROOKLYN,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,16578,4682.0,-71.76,182.0,71.0,-111.0,4682.0
23,HOPE FAITH AND CHARITY,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,14285,16472.0,15.31,53.0,120.0,67.0,16472.0
23,LOVE IN ACTION DAY CARE,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,9686,14506.0,49.76,91.0,117.0,26.0,14506.0
23,SALVATION ARMY SUTTER DAY CARE,Proyecto de Mejoramiento General (CIP),Otro,Scope,Complete,13540,17412.0,28.6,91.0,116.0,25.0,17412.0
23,SALVATION ARMY SUTTER DAY CARE,Proyecto de Mejoramiento General (CIP),Otro,Design,Complete,60930,3995.0,-93.44,154.0,198.0,44.0,3995.0
24,I.S. 5 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Scope,Complete,70650,61506.0,-12.94,91.0,146.0,55.0,61506.0
24,I.S. 5 - QUEENS,Proyecto de Mejoramiento General (CIP),Sistemas de seguridad,Design,Complete,282600,797734.0,147.02,155.0,281.0,126.0,698090.0
24,I.S. 5 - QUEENS,Mejoras Asociadas a Programas Académicos (RESOA),Infraestructura escolar,Design,Complete,30000,58253.0,-65.53,137.0,144.0,7.0,10341.0
24,P.S. 7 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Scope,Complete,27650,41699.0,50.81,96.0,259.0,163.0,41699.0
24,P.S. 7 - QUEENS,Proyecto de Mejoramiento General (CIP),Infraestructura escolar,Design,Complete,138250,99013.0,-36.09,137.0,268.0,131.0,88357.0
24,P.S. 7 - QUEENS,Proyecto de Mejoramiento General (CIP),Mejoras exteriores,Scope,Complete,140732,153992.0,-3.97,182.0,167.0,-15.0,135142.0
