Distrito Geografico,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada,Duración Proyectada,Desviación Presupuestaria
10,P.S. 94 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,15912,15912.0,2506.0,182.0,-84.25
10,M.S. 363 - BRONX,SCA CIP,SWIMMING POOL / EXTERIOR MASONRY @ X115 / WINDOWS / GYM FLOOR REPLACEMENT,Construction,In-Progress,8802000,7966622.0,75911.0,729.0,-99.14
10,M.S. 363 - BRONX,SCA CIP,SWIMMING POOL / EXTERIOR MASONRY @ X115 / WINDOWS / GYM FLOOR REPLACEMENT,"CM,F&E",In-Progress,547679,101893.0,41807.0,729.0,-92.37
10,I.S. 118 - BRONX,SCA CIP RESOA,FY19 RESO A SUPPLEMENTAL COOLING,Construction,In-Progress,1797840,724556.0,513035.0,299.0,-71.46
10,I.S. 118 - BRONX,SCA CIP RESOA,FY19 RESO A SUPPLEMENTAL COOLING,"CM,F&E",In-Progress,140624,84439.0,56061.0,299.0,-60.13
10,I.S. 391 - BRONX,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEMS,Construction,In-Progress,2575125,2507766.0,414643.0,729.0,-83.9
10,I.S. 391 - BRONX,SCA CIP,LOW VOLTAGE ELECTRICAL SYSTEMS,"CM,F&E",In-Progress,160230,55636.0,54650.0,729.0,-65.89
10,I.S. 391 - BRONX,SCA CIP RESOA,FY23 RESO A IPDVS CAMERA INSTALLATION,Construction,In-Progress,352000,223276.0,2776.0,299.0,-99.21
10,I.S. 391 - BRONX,SCA CIP RESOA,FY23 RESO A IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,45913,43866.0,24366.0,299.0,-46.93
10,I.S. 206B - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,165134,161195.0,134857.0,364.0,-18.33
10,I.S. 206B - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,129628,129545.0,98311.0,364.0,-24.16
10,P.S. 279 - BRONX,SCA CIP,PLAYGROUND UPGRADE,Design,In-Progress,361013,361013.0,129480.0,141.0,-64.13
10,P.S. 306 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,19460250,18812778.0,17374108.0,809.0,-10.72
10,P.S. 306 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,1210860,716565.0,711704.0,809.0,-41.22
10,P.S. 306 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,363775,335598.0,295798.0,364.0,-18.69
10,P.S. 306 - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,260621,222011.0,187671.0,364.0,-27.99
10,M.S./H.S. 368 - BRONX,SCA CIP RESOA,FY22 RESO A ATHLETIC FIELD UPGRADE,Design,In-Progress,86105,86105.0,47635.0,156.0,-44.68
10,M.S./H.S. 342 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ELECTRICAL SYSTEMS,Construction,In-Progress,44088491,41660369.0,39013312.0,1094.0,-11.51
10,M.S./H.S. 342 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / ELECTRICAL SYSTEMS,"CM,F&E",In-Progress,2954624,1023596.0,1011851.0,1094.0,-65.75
10,FORDHAM HS FOR THE ARTS - BRONX,SCA CIP,STRUCTURAL ELEMENTS UNDER POOL / PATH OF TRAVEL STRUCTURAL ELEMENTS UNDER POOL / VENTILATION,Construction,In-Progress,25124625,22563117.0,85524.0,1094.0,-99.66
10,FORDHAM HS FOR THE ARTS - BRONX,SCA CIP,STRUCTURAL ELEMENTS UNDER POOL / PATH OF TRAVEL STRUCTURAL ELEMENTS UNDER POOL / VENTILATION,"CM,F&E",In-Progress,1563310,183641.0,57049.0,1094.0,-96.35
10,X000 - BRONX,SCA Capacity,NEW SCHOOL / PLAYGROUND REDEVELOPMENT,Construction,In-Progress,65446370,62764232.0,52006177.0,988.0,-20.54
10,X000 - BRONX,SCA Capacity,NEW SCHOOL / PLAYGROUND REDEVELOPMENT,"CM,Art,F&E",In-Progress,9225920,6616953.0,4985924.0,988.0,-45.96
10,P.S. @ 3850 REVIEW PLACE - BRONX,SCA CIP,DEMOLITION,Construction,In-Progress,4752000,4330151.0,72674.0,269.0,-98.47
10,P.S. @ 3850 REVIEW PLACE - BRONX,SCA CIP,DEMOLITION,"CM,F&E",In-Progress,295680,62444.0,62444.0,269.0,-78.88
10,CROTONA INTERNATIONAL HIGH SCHOOL - BRONX,SCA CIP RESOA,PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,In-Progress,5414,5414.0,5414.0,123.0,0.0
10,P.S. 315 - BRONX,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE / FY22 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,1056000,613872.0,4995.0,299.0,-99.53
10,P.S. 315 - BRONX,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE / FY22 RESO A GYMNASIUM UPGRADE,"CM,F&E",In-Progress,72000,69897.0,34781.0,299.0,-51.69
10,P.S. 226 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,14872,14872.0,2257.0,182.0,-84.82
10,P.S. 59 - BRONX,SCA CIP,ROOFS,Construction,In-Progress,2473592,2543682.0,891586.0,449.0,-63.96
10,P.S. 59 - BRONX,SCA CIP,ROOFS,"CM,F&E",In-Progress,153912,936269.0,870446.0,449.0,465.55
10,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX II,SCA CIP,HEATING PLANT UPGRADE / LOW VOLTAGE ELECTRICAL SYSTEM,Design,In-Progress,355133,355133.0,6545.0,188.0,-98.16
10,P.S. 9 - BRONX,SCA CIP,ROOF,Construction,In-Progress,2032570,888104.0,864361.0,719.0,-57.47
10,P.S. 9 - BRONX,SCA CIP,ROOF,"CM,F&E",In-Progress,126471,23057.0,22589.0,719.0,-82.14
11,X012 SPED - BRONX,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE,Design,In-Progress,40860,36450.0,10617.0,136.0,-74.02
11,X012 SPED - BRONX,SCA CIP RESOA,PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,In-Progress,5787,1572.0,1572.0,123.0,-72.84
11,P.S. 16 - BRONX,SCA CIP,EXTERIOR MASONRY / RPZ BACKFLOW PREVENTION DEVICES / PAVED AREA- CONCRETE / FLOOD ELIMINATION / ROOFS,Construction,In-Progress,5493262,5097047.0,4195695.0,629.0,-23.62
11,P.S. 16 - BRONX,SCA CIP,EXTERIOR MASONRY / RPZ BACKFLOW PREVENTION DEVICES / PAVED AREA- CONCRETE / FLOOD ELIMINATION / ROOFS,"CM,F&E",In-Progress,479968,440052.0,439560.0,629.0,-8.42
11,P.S. 19 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION,Construction,In-Progress,7033353,6433985.0,112056.0,629.0,-98.41
11,P.S. 19 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / FLOOD ELIMINATION,"CM,F&E",In-Progress,570060,88936.0,42267.0,629.0,-92.59
11,P.S. 41 - BRONX,SCA CIP RESOA,FY20 RESO A IPDVS CAMERA INSTALLATION,Construction,In-Progress,440000,220890.0,204028.0,299.0,-53.63
11,P.S. 41 - BRONX,SCA CIP RESOA,FY20 RESO A IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,127480,155075.0,151569.0,299.0,18.9
11,P.S. 68 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,202420,183350.0,2850.0,299.0,-98.59
11,P.S. 68 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,66758,57131.0,41267.0,299.0,-38.18
11,P.S. 76 - BRONX,SCA CIP,AUDITORIUM UPGRADE / PATH OF TRAVEL AUDITORIUM UPGRADE,Construction,In-Progress,927594,911219.0,79411.0,269.0,-91.44
11,P.S. 76 - BRONX,SCA CIP,AUDITORIUM UPGRADE / PATH OF TRAVEL AUDITORIUM UPGRADE,"CM,F&E",In-Progress,171924,125878.0,33402.0,269.0,-80.57
11,P.S. 83 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,319000,288345.0,155760.0,299.0,-51.17
11,P.S. 83 - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,201639,181254.0,147569.0,299.0,-26.82
11,P.S. 83 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS,Construction,In-Progress,13534365,12495996.0,3744145.0,819.0,-72.34
11,P.S. 83 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS,"CM,F&E",In-Progress,842138,464383.0,463953.0,819.0,-44.91
11,P.S. 96 - BRONX,SCA CIP RESOA,FY22 RESO A PLAYGROUND UPGRADE,Construction,In-Progress,322417,293994.0,62588.0,364.0,-80.59
11,P.S. 96 - BRONX,SCA CIP RESOA,FY22 RESO A PLAYGROUND UPGRADE,"CM,F&E",In-Progress,21983,45486.0,29162.0,364.0,32.66
11,P.S. 97 - BRONX,SCA CIP RESOA,FY22 RESO A PLAYGROUND UPGRADE,Design,In-Progress,39000,1155.0,1155.0,141.0,-97.04
11,P.S. 105 - BRONX,SCA Capacity,ADDITION,Construction,In-Progress,60579232,54436330.0,27190184.0,881.0,-55.12
11,P.S. 105 - BRONX,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,8539804,6040266.0,2811355.0,881.0,-67.08
11,P.S. 105 - BRONX,SCA CIP,EXISTING BUILDING-AUDITORIUM / EXISTING BUILDING-INTERIOR RENOVATIONS / EXISTING BUILDING-IPDVS WORK / EXISTING BUILDING-FIRE ALARM WORK / EXISTING BUILDING-ELECTRICAL SYSTEMS / PARAPETS / EXTERIOR MASONRY,Design,In-Progress,695712,695712.0,206718.0,173.0,-70.29
11,P.S. 106 - BRONX,SCA CIP,EXTERIOR MASONRY,Construction,In-Progress,2170514,1985880.0,5365.0,599.0,-99.75
11,P.S. 106 - BRONX,SCA CIP,EXTERIOR MASONRY,"CM,F&E",In-Progress,135054,60336.0,23697.0,599.0,-82.45
11,P.S. 108 - BRONX,SCA Capacity,ADDITION,Construction,In-Progress,70222450,64773226.0,60051713.0,1065.0,-14.48
11,P.S. 108 - BRONX,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,9899200,7036993.0,4931754.0,1065.0,-50.18
11,P.S. 111 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Construction,In-Progress,6718500,6185974.0,5824129.0,729.0,-13.31
11,P.S. 111 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,"CM,F&E",In-Progress,418040,477671.0,458635.0,729.0,9.71
11,P.S. 111 - BRONX,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / ROOFS,Design,In-Progress,530877,530877.0,5307.0,157.0,-99.0
11,SCHOOL OF DIPLOMACY,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Construction,In-Progress,30742876,27930574.0,21352100.0,809.0,-30.55
11,SCHOOL OF DIPLOMACY,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,"CM,F&E",In-Progress,1912890,638443.0,632289.0,809.0,-66.95
11,SCHOOL OF DIPLOMACY,SCA CIP RESOA,FY22 RESO A SCIENCE LAB UPGRADE / PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,Construction,In-Progress,2683165,2598180.0,48725.0,569.0,-98.18
11,SCHOOL OF DIPLOMACY,SCA CIP RESOA,FY22 RESO A SCIENCE LAB UPGRADE / PATH OF TRAVEL RESO A SCIENCE LAB UPGRADE,"CM,F&E",In-Progress,182944,39947.0,20137.0,569.0,-88.99
11,P.S. 121 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,7363125,7145885.0,6707182.0,729.0,-8.91
11,P.S. 121 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,458150,904710.0,898821.0,729.0,96.18
11,I.S. 127 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,Construction,In-Progress,10803375,10296205.0,8446524.0,729.0,-21.82
11,I.S. 127 - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL,"CM,F&E",In-Progress,672210,402103.0,390613.0,729.0,-41.89
11,I.S. 127 - BRONX,SCA CIP,FLOOD ELIMINATION,Scope,In-Progress,20000,20000.0,252.0,141.0,-98.74
11,I.S. 556 - BRONX,SCA CIP,PARAPETS / EXTERIOR MASONRY,Construction,In-Progress,7308851,6785839.0,5693799.0,629.0,-22.1
11,I.S. 556 - BRONX,SCA CIP,PARAPETS / EXTERIOR MASONRY,"CM,F&E",In-Progress,555705,320158.0,319395.0,629.0,-42.52
11,I.S. 529 - BRONX,SCA CIP,HEATING PLANT UPGRADE,Construction,In-Progress,10752750,10211744.0,4655279.0,539.0,-56.71
11,I.S. 529 - BRONX,SCA CIP,HEATING PLANT UPGRADE,"CM,F&E",In-Progress,669060,512904.0,510518.0,539.0,-23.7
11,I.S. 529 - BRONX,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS / WINDOWS,Construction,In-Progress,30262501,27491432.0,5663182.0,729.0,-81.29
11,I.S. 529 - BRONX,SCA CIP,ROOFS / EXTERIOR MASONRY / PARAPETS / WINDOWS,"CM,F&E",In-Progress,1884057,514753.0,513176.0,729.0,-72.76
11,BRONX ALLIANCE MIDDLE SCHOOL,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,Design,In-Progress,112526,85650.0,35149.0,136.0,-68.76
11,BRONX ALLIANCE MIDDLE SCHOOL,SCA CIP RESOA,PATH OF TRAVEL RESO A GYMNASIUM UPGRADE,Design,In-Progress,1676,1676.0,1676.0,128.0,0.0
11,P.S. 153 - BRONX,SCA CIP,WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / PARAPETS / RTU REPLACEMENT / FIRE ALARM SYSTEM REPLACEMENT,Construction,In-Progress,27280913,24566832.0,6293726.0,819.0,-76.93
11,P.S. 153 - BRONX,SCA CIP,WINDOWS / EXTERIOR MASONRY / FLOOD ELIMINATION / ROOFS / PARAPETS / RTU REPLACEMENT / FIRE ALARM SYSTEM REPLACEMENT,"CM,F&E",In-Progress,1894858,463590.0,459555.0,819.0,-75.75
11,P.S. 153 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,243600,226960.0,121947.0,299.0,-49.94
11,P.S. 153 - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,187419,173893.0,136384.0,299.0,-27.23
11,P.S. 160 - BRONX,SCA CIP RESOA,FY20 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,302971,111693.0,61457.0,269.0,-79.72
11,P.S. 160 - BRONX,SCA CIP RESOA,FY20 RESO A AUDITORIUM UPGRADE,"CM,F&E",In-Progress,20657,45566.0,43846.0,269.0,112.26
11,P.S. 175 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,229100,206572.0,121984.0,299.0,-46.76
11,P.S. 175 - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,127985,118338.0,99784.0,299.0,-22.03
11,P.S. 175 - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / PATH OF TRAVEL TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Construction,In-Progress,3292915,3113349.0,393080.0,539.0,-88.06
11,P.S. 175 - BRONX,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT / PATH OF TRAVEL TCU REMOVAL/PLAYGROUND REDEVELOPMENT,"CM,F&E",In-Progress,249392,144472.0,140705.0,539.0,-43.58
11,P.S. 178 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,Construction,In-Progress,7684875,7030664.0,1825227.0,559.0,-76.25
11,P.S. 178 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM SYSTEM REPLACEMENT,"CM,F&E",In-Progress,478170,182214.0,177207.0,559.0,-62.94
11,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),SCA CIP RESOA,FY20 RESO A ROOM CONVERSION,Construction,In-Progress,528000,285830.0,1729.0,269.0,-99.67
11,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),SCA CIP RESOA,FY20 RESO A ROOM CONVERSION,"CM,F&E",In-Progress,128751,124590.0,27420.0,269.0,-78.7
11,ACADEMY FOR SCHOLARSHIP AND ENTR - BRONX,SCA CIP,IPDVS FULL CAMERA UPGRADE,Construction,In-Progress,174481,152864.0,62703.0,299.0,-64.06
11,ACADEMY FOR SCHOLARSHIP AND ENTR - BRONX,SCA CIP,IPDVS FULL CAMERA UPGRADE,"CM,F&E",In-Progress,197884,189851.0,130244.0,299.0,-34.18
11,BRONX LAB SCHOOL - BRONX,SCA CIP,COVID VENTILATION,Construction,In-Progress,7222500,7661359.0,4776379.0,729.0,-33.87
11,BRONX LAB SCHOOL - BRONX,SCA CIP,COVID VENTILATION,"CM,F&E",In-Progress,449400,263376.0,260858.0,729.0,-41.95
11,X176 SPED - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / WINDOWS / ROOFS / FLOOD ELIMINATION,Construction,In-Progress,56238751,50862291.0,16748400.0,899.0,-70.22
11,X176 SPED - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS / WINDOWS / ROOFS / FLOOD ELIMINATION,"CM,F&E",In-Progress,3499300,422187.0,418575.0,899.0,-88.04
11,HS OF COMPUTERS & TECHNOLOGY - X,SCA CIP,ATHLETIC FIELD / FIELD HOUSE,Construction,In-Progress,19645875,18523460.0,8919687.0,749.0,-54.6
11,HS OF COMPUTERS & TECHNOLOGY - X,SCA CIP,ATHLETIC FIELD / FIELD HOUSE,"CM,F&E",In-Progress,1223173,609190.0,602763.0,749.0,-50.72
11,HARRY S. TRUMAN HS - X,SCA CIP,EXTERIOR MASONRY / ROOFS / WINDOWS,Construction,In-Progress,20956834,21379161.0,7834396.0,749.0,-62.62
11,HARRY S. TRUMAN HS - X,SCA CIP,EXTERIOR MASONRY / ROOFS / WINDOWS,"CM,F&E",In-Progress,1433884,376114.0,370981.0,749.0,-74.13
11,HARRY S. TRUMAN HS - X,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,13216500,12097154.0,1114740.0,819.0,-91.57
11,HARRY S. TRUMAN HS - X,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,822360,185514.0,183281.0,819.0,-77.71
11,BRONX HEALTH SCIENCES HS - X,SCA CIP RESOA,FY23 RESO A CAFETERIA UPGRADE,Design,In-Progress,4730,30750.0,21465.0,139.0,353.81
11,P.S. / I.S. 498 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS,Construction,In-Progress,2768198,2507695.0,2387388.0,539.0,-13.76
11,P.S. / I.S. 498 - BRONX,SCA CIP,EXTERIOR MASONRY / PARAPETS,"CM,F&E",In-Progress,225584,269473.0,261419.0,539.0,15.89
11,X721 SPED - BRONX,SCA CIP,EXTERIOR MASONRY WATER PENETRATION / WINDOWS / ROOFS / FLOOD ELIMINATION / PARAPETS,Construction,In-Progress,10624754,11526400.0,9664829.0,629.0,-9.03
11,X721 SPED - BRONX,SCA CIP,EXTERIOR MASONRY WATER PENETRATION / WINDOWS / ROOFS / FLOOD ELIMINATION / PARAPETS,"CM,F&E",In-Progress,938858,1613382.0,1583094.0,629.0,68.62
11,X721 SPED - BRONX,SCA CIP,ROOF REPLACEMENT,Scope,In-Progress,18000,31313.0,2478.0,135.0,-86.23
11,X721 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,260420,234990.0,149353.0,299.0,-42.65
11,X721 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,164056,165980.0,116906.0,299.0,-28.74
11,P.S. 83 - BRONX,SCA CIP,ROOFS / MECHANICAL EQUIPMENT REPLACEMENT,Construction,In-Progress,10586761,9646745.0,1131156.0,819.0,-89.32
11,P.S. 83 - BRONX,SCA CIP,ROOFS / MECHANICAL EQUIPMENT REPLACEMENT,"CM,F&E",In-Progress,658732,66132.0,64991.0,819.0,-90.13
12,P.S. 6 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / VENTILATION / FIRE ALARM SYSTEM REPLACEMENT,Construction,In-Progress,11600694,10659386.0,10222306.0,729.0,-11.88
12,P.S. 6 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / EXTERIOR MASONRY / VENTILATION / FIRE ALARM SYSTEM REPLACEMENT,"CM,F&E",In-Progress,853705,984546.0,944513.0,729.0,10.64
12,P.S. 44 - BRONX,SCA CIP,WATER PENETRATION @ X044,Construction,In-Progress,1736438,1603267.0,516415.0,449.0,-70.26
12,P.S. 44 - BRONX,SCA CIP,WATER PENETRATION @ X044,"CM,F&E",In-Progress,108045,116326.0,116326.0,449.0,7.66
12,P.S. 47 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEM,Construction,In-Progress,14310000,13051229.0,11711783.0,729.0,-18.16
12,P.S. 47 - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW-VOLTAGE ELECTRICAL SYSTEM,"CM,F&E",In-Progress,944363,577345.0,542006.0,729.0,-42.61
12,P.S. 47 - BRONX,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Construction,In-Progress,408320,370258.0,2818.0,364.0,-99.31
12,P.S. 47 - BRONX,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,"CM,F&E",In-Progress,75680,47590.0,9574.0,364.0,-87.35
12,FAIRMONT NEIGHBORHOOD SCHOOL,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,274326,248993.0,195789.0,299.0,-28.63
12,FAIRMONT NEIGHBORHOOD SCHOOL,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,176996,168932.0,168772.0,299.0,-4.65
12,P.S. 57 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,Construction,In-Progress,249400,230180.0,2830.0,299.0,-98.87
12,P.S. 57 - BRONX,SCA CIP,IPDVS CAMERA INSTALLATION,"CM,F&E",In-Progress,46225,30936.0,7716.0,299.0,-83.31
12,P.S. 61 - BRONX,SCA CIP,COVID VENTILATION,Construction,In-Progress,4640625,4857487.0,1754025.0,729.0,-62.2
12,P.S. 61 - BRONX,SCA CIP,COVID VENTILATION,"CM,F&E",In-Progress,288750,204914.0,201655.0,729.0,-30.16
12,P.S. 66 - BRONX,SCA CIP RESOA,FY22 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Construction,In-Progress,613177,863498.0,83848.0,274.0,-86.33
12,P.S. 66 - BRONX,SCA CIP RESOA,FY22 RESO A LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,"CM,F&E",In-Progress,117486,205884.0,140044.0,274.0,19.2
12,P.S. 67 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / TCU REMOVAL/PLAYGROUND REDEVELOPMENT / PAVED AREAS- CONCRETE / CAFETERIA FLOOR REPLACEMENT,Construction,In-Progress,23602220,22599759.0,14400740.0,729.0,-38.99
12,P.S. 67 - BRONX,SCA CIP,FLOOD ELIMINATION / ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / TCU REMOVAL/PLAYGROUND REDEVELOPMENT / PAVED AREAS- CONCRETE / CAFETERIA FLOOR REPLACEMENT,"CM,F&E",In-Progress,1536914,1591644.0,1566478.0,729.0,1.92
12,P.S. 67 - BRONX,SCA CIP,AUDITORIUM SEATING / PATH OF TRAVEL AUDITORIUM SEATING,Construction,In-Progress,793858,842192.0,247820.0,268.0,-68.78
12,P.S. 67 - BRONX,SCA CIP,AUDITORIUM SEATING / PATH OF TRAVEL AUDITORIUM SEATING,"CM,F&E",In-Progress,147137,146739.0,106756.0,268.0,-27.44
12,X811 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,416440,371443.0,2353.0,299.0,-99.43
12,X811 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,77185,39736.0,854.0,299.0,-98.89
12,X352 SPED - BRONX,SCA CIP,EXTERIOR MASONRY @ X092- PERMANENT FIX,Scope,In-Progress,20000,38323.0,3923.0,139.0,-80.38
12,X352 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,283040,253813.0,873.0,299.0,-99.69
12,X352 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,52460,28525.0,2063.0,299.0,-96.07
12,I.S. 98 - BRONX,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS,Construction,In-Progress,9452510,8608396.0,121021.0,729.0,-98.72
12,I.S. 98 - BRONX,SCA CIP,EXTERIOR MASONRY / FLOOD ELIMINATION / PARAPETS / ROOFS,"CM,F&E",In-Progress,679175,323508.0,258584.0,729.0,-61.93
12,METROPOLITAN HS - BRONX,SCA CIP,ROOFS / WINDOWS,Scope,In-Progress,93943,93943.0,41599.0,138.0,-55.72
12,I.S. 217 - BRONX,SCA CIP,ROOFS,Scope,In-Progress,71439,71439.0,25636.0,139.0,-64.11
12,I.S. 129 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Construction,In-Progress,10372501,9309887.0,4586111.0,729.0,-55.79
12,I.S. 129 - BRONX,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,"CM,F&E",In-Progress,645695,208356.0,208356.0,729.0,-67.73
12,P.S. 134 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,22176,22176.0,1085.0,182.0,-95.11
12,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / FLOOD ELIMINATION,Construction,In-Progress,9399158,9099556.0,8657473.0,729.0,-7.89
12,X186 SPED - BRONX,SCA CIP,PLANYC BOILER CONVERSION / PLANYC CLIMATE CONTROL / FLOOD ELIMINATION,"CM,F&E",In-Progress,705971,1319187.0,1311342.0,729.0,85.75
12,X186 SPED - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,Construction,In-Progress,8181000,7827173.0,2220343.0,729.0,-72.86
12,X186 SPED - BRONX,SCA CIP,FULL PROGRAM ACCESSIBILITY,"CM,F&E",In-Progress,647774,612453.0,188195.0,729.0,-70.95
12,X186 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,Construction,In-Progress,424270,377668.0,1810.0,299.0,-99.57
12,X186 SPED - BRONX,SCA CIP,IPDVS INSTALLATIONS,"CM,F&E",In-Progress,122179,88379.0,5226.0,299.0,-95.72
12,P.S. 150 - BRONX,SCA CIP,IPDVS INSTALLATIONS,Design,In-Progress,21545,21545.0,746.0,182.0,-96.54
