Distrito Geografico,ID Edificio,Nombre Escuela,Tipo de Proyecto,Descripción del Proyecto,Fase del Proyecto,Estado del Proyecto,Fecha de Inicio,Fecha de Fin Proyectada,Fecha de Fin Real,Presupuesto del Proyecto,Presupuesto Final Estimado,Cantidad Real Gastada
22,K198,P.S. 198 - BROOKLYN,SCA CIP RESOA,PATH OF TRAVEL RESO A (MA) CAFETERIA UPGRADE,Scope,Complete,4/9/2024,7/11/2024,6/10/2024,10748,10748.0,795.0
22,K206,P.S. 206 - BROOKLYN,SCA Capacity,ADDITION,Scope,Complete,5/10/2022,8/26/2022,8/26/2022,1192000,857109.0,848375.0
22,K206,P.S. 206 - BROOKLYN,SCA Capacity,ADDITION,Design,Complete,8/29/2022,3/3/2023,4/12/2023,5364000,3101772.0,1422396.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / EXISTING BUILDING/FIRE ALARM UPGRADE / EXISTING BUILDING-EXISTING BUILDING-INTERIOR RENOVATIONS/PROGRAM ACCESSIBILITY,Scope,Complete,9/21/2022,1/26/2023,3/13/2023,91591,97679.0,62772.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,EXISTING BUILDING/ELECTRICAL SYSTEMS UPGRADE / EXISTING BUILDING/FIRE ALARM UPGRADE / EXISTING BUILDING-EXISTING BUILDING-INTERIOR RENOVATIONS/PROGRAM ACCESSIBILITY,Design,Complete,3/15/2023,8/15/2023,10/23/2023,455057,239908.0,215541.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,DEMOLITION,Scope,Complete,7/22/2022,7/22/2022,7/22/2022,33672,83785.0,83785.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,DEMOLITION,Design,Complete,7/25/2022,11/18/2022,3/15/2023,168359,241785.0,241784.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,DEMOLITION,Construction,Complete,7/6/2023,3/1/2024,5/1/2024,3788071,3614108.0,3280418.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,DEMOLITION,"CM,F&E",Complete,7/6/2023,3/1/2024,5/1/2024,235702,266463.0,255377.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2/14/2023,6/14/2023,3/2/2023,3779,1385.0,1385.0
22,K206,P.S. 206 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/2/2023,8/25/2023,5/3/2023,17007,5539.0,5539.0
22,K207,P.S. 207 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / WINDOWS,Scope,Complete,5/7/2021,9/22/2021,11/16/2021,158000,186244.0,176456.0
22,K207,P.S. 207 - BROOKLYN,SCA CIP,FLOOD ELIMINATION / EXTERIOR MASONRY / WINDOWS,Design,Complete,11/17/2021,4/21/2022,5/11/2022,790000,570040.0,512296.0
22,K207,P.S. 207 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2/15/2023,6/15/2023,3/13/2023,4077,696.0,696.0
22,K207,P.S. 207 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,3/13/2023,9/6/2023,5/3/2023,18346,2785.0,2785.0
22,K207,P.S. 207 - BROOKLYN,SCA CIP RESOA,FY18 RESO A AUDITORIUM UPGRADE / PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,Complete,6/9/2021,10/22/2021,5/12/2022,59276,104204.0,75772.0
22,K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,Complete,1/6/2021,5/25/2021,5/10/2021,81589,53830.0,53830.0
22,K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,Complete,9/27/2023,8/21/2024,6/20/2024,1196638,652845.0,602752.0
22,K217,P.S. 217 - BROOKLYN,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM,F&E",Complete,9/27/2023,8/21/2024,6/20/2024,81589,65506.0,63810.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,7/24/2023,11/22/2023,8/2/2023,4870,2135.0,2135.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,8/2/2023,1/31/2024,11/1/2023,21915,8540.0,8540.0
22,K222,P.S. 222 - BROOKLYN,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Design,Complete,8/4/2023,12/21/2023,2/12/2024,60000,71862.0,57162.0
22,K234,I.S. 234 - BROOKLYN,SCA CIP,INTERIOR SPACES,Scope,Complete,3/24/2021,7/23/2021,10/14/2021,27406,50420.0,38631.0
22,K234,I.S. 234 - BROOKLYN,SCA CIP,INTERIOR SPACES,Design,Complete,12/1/2021,5/4/2022,9/23/2022,137029,220810.0,208269.0
22,K234,I.S. 234 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY,Scope,Complete,6/18/2024,11/4/2024,9/19/2024,270897,72405.0,47805.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Scope,Complete,5/30/2019,10/15/2019,11/1/2019,177065,113088.0,113088.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Design,Complete,12/18/2019,6/5/2020,11/4/2021,876028,631330.0,569062.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Construction,Complete,6/6/2022,6/4/2024,8/20/2024,18906655,17444485.0,14799518.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,"CM,F&E",Complete,6/6/2022,6/4/2024,8/20/2024,1440770,1633474.0,1623919.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,2/7/2023,5/24/2023,2/15/2023,5600,3171.0,3171.0
22,K236,P.S. 236 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/15/2023,8/11/2023,5/2/2023,25200,12684.0,12684.0
22,K240,I.S. 240 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,5/22/2020,9/22/2020,7/6/2020,5931,9271.0,9271.0
22,K240,I.S. 240 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/6/2020,12/31/2020,5/5/2021,26688,37088.0,37088.0
22,K251,P.S. 251 - BROOKLYN,SCA CIP RESOA,FY23 RESO A (MA) LIBRARY UPGRADE / PATH OF TRAVEL RESO A LIBRARY UPGRADE,Design,Complete,5/30/2023,10/5/2023,11/7/2023,45000,66050.0,65925.0
22,K254,P.S. 254 - BROOKLYN,SCA CIP,PHASE III WORK ROOM CONVERSION / LOW VOLTAGE / MINOR ADA WORK,Scope,Complete,1/30/2019,5/1/2019,4/3/2019,33660,69367.0,69367.0
22,K254,P.S. 254 - BROOKLYN,SCA CIP,PHASE III WORK ROOM CONVERSION / LOW VOLTAGE / MINOR ADA WORK,Design,Complete,4/12/2019,10/4/2019,7/15/2021,168300,608851.0,370849.0
22,K255,P.S. 255 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,7/25/2023,11/24/2023,8/2/2023,4870,1581.0,1581.0
22,K255,P.S. 255 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,8/2/2023,1/31/2024,11/1/2023,21915,6324.0,6324.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,3/12/2021,7/27/2021,11/29/2021,48965,99463.0,97856.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,12/8/2021,5/11/2022,5/13/2022,237607,284929.0,272585.0
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,Complete,7/25/2018,12/27/2018,3/13/2019,32974,95244.0,87145.0
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,5/28/2021,10/14/2021,12/16/2021,20883,34164.0,33918.0
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,Complete,12/28/2021,5/31/2022,5/11/2022,102209,181721.0,147920.0
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Construction,Complete,8/29/2022,2/19/2024,10/31/2023,2109208,1912282.0,1830923.0
22,K278,I.S. 278 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,"CM,F&E",Complete,8/29/2022,2/19/2024,10/31/2023,162694,236594.0,202793.0
22,K286,K811 SPED - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,8/29/2019,1/17/2020,6/8/2021,126919,186068.0,170015.0
22,K312,P.S. 312 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEM,Scope,Complete,3/26/2021,8/10/2021,11/3/2021,153170,163233.0,163233.0
22,K312,P.S. 312 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / LOW VOLTAGE ELECTRICAL SYSTEM,Design,Complete,11/15/2021,5/4/2022,9/30/2022,765850,404866.0,356862.0
22,K312,P.S. 312 - BROOKLYN,SCA CIP RESOA,FY23 RESO A LIBRARY UPGRADE,Design,Complete,7/18/2023,12/4/2023,1/26/2024,102000,51399.0,48560.0
22,K342,P.S. 312 - BROOKLYN,SCA CIP RESOA,FY16 RESO A LEARNING GARDEN,Design,Complete,11/7/2017,3/28/2018,5/17/2019,888362,1426370.0,1336139.0
22,K405,MIDWOOD HS - BROOKLYN,SCA CIP,PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / WINDOWS,Scope,Complete,2/26/2021,7/13/2021,11/5/2021,195699,111768.0,111268.0
22,K405,MIDWOOD HS - BROOKLYN,SCA CIP,PARAPETS / FLOOD ELIMINATION / EXTERIOR MASONRY / WINDOWS,Design,Complete,11/10/2021,4/15/2022,5/11/2022,978501,512561.0,330297.0
22,K425,JAMES MADISON HS - BROOKLYN,SCA CIP,COVID VENTILATION,Scope,Complete,8/14/2020,12/14/2020,3/24/2021,114450,81345.0,78715.0
22,K425,JAMES MADISON HS - BROOKLYN,SCA CIP,COVID VENTILATION,Design,Complete,3/29/2021,9/9/2021,12/1/2021,572250,363102.0,54061.0
22,K425,JAMES MADISON HS - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS,Scope,Complete,6/1/2023,11/30/2023,10/4/2023,393500,292801.0,288226.0
22,K425,JAMES MADISON HS - BROOKLYN,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS / WINDOWS,Design,Complete,10/26/2023,6/10/2024,4/15/2024,1967502,501163.0,488960.0
22,K864,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS,Scope,Complete,9/27/2019,2/18/2020,11/29/2021,138070,156676.0,155057.0
22,K864,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,SCA CIP,EXTERIOR MASONRY / PARAPETS / ROOFS,Design,Complete,11/30/2021,5/3/2022,5/11/2022,690350,502488.0,485955.0
22,K864,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,5/29/2020,9/28/2020,7/27/2020,4629,6577.0,6577.0
22,K864,SUCCESS ACADEMY CHARTER SCHOOL - BERGEN BEACH - NEW YORK 4,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/27/2020,1/21/2021,5/5/2021,20832,26309.0,26309.0
23,K012,P.S. 12 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / FENCING,Scope,Complete,6/7/2023,12/6/2023,10/24/2023,144603,242179.0,201371.0
23,K012,P.S. 12 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / WINDOWS / EXTERIOR MASONRY / FENCING,Design,Complete,10/30/2023,6/10/2024,4/26/2024,715414,605475.0,592594.0
23,K012,P.S. 12 - BROOKLYN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Scope,Complete,6/23/2023,10/23/2023,10/24/2023,17834,18745.0,18745.0
23,K012,P.S. 12 - BROOKLYN,SCA CIP,WALK-IN REFRIGERATORS AND FREEZERS,Design,Complete,10/26/2023,3/26/2024,4/1/2024,80254,65256.0,53902.0
23,K073,BROOKLYN LANDMARK ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,Scope,Complete,5/22/2023,9/21/2023,6/1/2023,4800,555.0,555.0
23,K073,BROOKLYN LANDMARK ELEMENTARY SCHOOL,SCA CIP,IPDVS INSTALLATION,Design,Complete,6/1/2023,11/29/2023,11/8/2023,21600,2221.0,2221.0
23,K137,P.S. 137 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Scope,Complete,4/6/2021,8/19/2021,11/2/2021,191370,298199.0,271472.0
23,K137,P.S. 137 - BROOKLYN,SCA CIP,FULL PROGRAM ACCESSIBILITY / FIRE ALARM REPLACEMENT,Design,Complete,11/10/2021,5/2/2022,5/23/2023,956850,890093.0,762943.0
23,K150,P.S. 150 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5/3/2024,9/4/2024,5/7/2024,4891,1808.0,1808.0
23,K150,P.S. 150 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,5/7/2024,11/1/2024,8/7/2024,22009,7230.0,7230.0
23,K155,P.S. 155 - BROOKLYN,SCA CIP,WATER INFILTRATION / CRACKED MASONRY / ROOF LEAKS / HEATING PLANT UPGRADE / ELECTRICAL SYSTEMS / DOMESTIC PIPING / WINDOWS,Scope,Complete,11/3/2017,10/4/2018,11/26/2018,314342,142162.0,142162.0
23,K155,P.S. 155 - BROOKLYN,SCA CIP,WATER INFILTRATION / CRACKED MASONRY / ROOF LEAKS / HEATING PLANT UPGRADE / ELECTRICAL SYSTEMS / DOMESTIC PIPING / WINDOWS,Design,Complete,1/23/2019,6/24/2019,5/17/2019,1252506,973714.0,971462.0
23,K155,P.S. 155 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,1/30/2023,5/30/2023,2/15/2023,5400,1806.0,1806.0
23,K155,P.S. 155 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/15/2023,8/11/2023,5/2/2023,24300,7222.0,7222.0
23,K183,P.S. 446 - BROOKLYN,SCA CIP,COVID VENTILATION,Scope,Complete,1/26/2021,5/26/2021,10/20/2021,41950,26892.0,26892.0
23,K183,P.S. 446 - BROOKLYN,SCA CIP,COVID VENTILATION,Design,Complete,10/28/2021,3/28/2022,4/18/2022,209750,204412.0,151407.0
23,K183,P.S. 446 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Scope,Complete,6/7/2023,10/6/2023,6/20/2023,4694,1330.0,1330.0
23,K183,P.S. 446 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Design,Complete,6/20/2023,12/15/2023,10/4/2023,21123,5320.0,5320.0
23,K183,RIVERDALE AVENUE MIDDLE SCHOOL,SCA CIP RESOA,FY23 RESO A AUDITORIUM UPGRADE,Design,Complete,7/19/2023,12/20/2023,1/31/2024,47086,55628.0,53071.0
23,K183,RIVERDALE AVENUE MIDDLE SCHOOL,SCA CIP RESOA,PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Scope,Complete,1/27/2023,4/28/2023,8/1/2023,305,305.0,305.0
23,K183,RIVERDALE AVENUE MIDDLE SCHOOL,SCA CIP RESOA,PATH OF TRAVEL RESO A AUDITORIUM UPGRADE,Design,Complete,8/2/2023,12/6/2023,1/31/2024,1220,1220.0,1220.0
23,K184,P.S. 184 - BROOKLYN,SCA CIP,PATH OF TRAVEL PLAYGROUND SURFACES,Scope,Complete,8/21/2019,1/9/2020,12/20/2019,2315,16531.0,16531.0
23,K184,P.S. 184 - BROOKLYN,SCA CIP,PATH OF TRAVEL PLAYGROUND SURFACES,Design,Complete,2/18/2020,8/3/2020,5/7/2020,10417,66122.0,66122.0
23,K184,P.S. 184 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,1/24/2023,5/23/2023,2/1/2023,4964,1993.0,1993.0
23,K184,P.S. 184 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/1/2023,7/28/2023,4/26/2023,22338,7970.0,7970.0
23,K263,P.S./I.S. 323 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / PAVED AREA- CONCRETE / PARAPETS,Scope,Complete,6/21/2023,12/19/2023,11/2/2023,286001,181305.0,172293.0
23,K263,P.S./I.S. 323 - BROOKLYN,SCA CIP,ROOFS / WINDOWS / EXTERIOR MASONRY / PAVED AREA- CONCRETE / PARAPETS,Design,Complete,12/27/2023,5/29/2024,4/23/2024,1430000,377750.0,377750.0
23,K263,P.S./I.S. 323 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,1/19/2023,5/18/2023,2/1/2023,6276,982.0,982.0
23,K263,P.S./I.S. 323 - BROOKLYN,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,2/1/2023,7/28/2023,4/26/2023,28242,3926.0,3926.0
23,K263,P.S./I.S. 323 - BROOKLYN,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,Scope,Complete,12/1/2023,4/4/2024,3/1/2024,9413,9413.0,3648.0
23,K263,P.S./I.S. 323 - BROOKLYN,SCA CIP RESOA,FY24 RESO A GYMNASIUM UPGRADE,Design,Complete,3/5/2024,7/19/2024,7/25/2024,14589,14589.0,14589.0
23,K275,I.S. 518 - BROOKLYN,SCA CIP RESOA,FY23 RESO A AUDITORIUM UPGRADE,Design,Complete,7/19/2023,12/20/2023,11/21/2023,30000,29994.0,5253.0
23,K284,P.S. 284 - BROOKLYN,SCA CIP,CHARTER MATCH BATHROOM UPGRADE,Scope,Complete,4/2/2019,7/17/2019,3/16/2020,8440,14978.0,14978.0
23,K284,P.S. 284 - BROOKLYN,SCA CIP,CHARTER MATCH BATHROOM UPGRADE,Design,Complete,3/16/2020,8/28/2020,11/1/2022,37980,60871.0,57671.0
23,K284,P.S. 284 - BROOKLYN,SCA CIP,SWIMMING POOL / FY20 RESO A PATH OF TRAVEL PLAYGROUND UPGRADE / FY20 RESO A PLAYGROUND UPGRADE / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / EXTERIOR DOORS / FLOOD ELIMINATION / PATH OF TRAVEL SWIMMING POOL,Scope,Complete,4/18/2017,7/20/2023,6/6/2023,286668,393208.0,384173.0
23,K284,P.S. 284 - BROOKLYN,SCA CIP,SWIMMING POOL / FY20 RESO A PATH OF TRAVEL PLAYGROUND UPGRADE / FY20 RESO A PLAYGROUND UPGRADE / ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS / EXTERIOR DOORS / FLOOD ELIMINATION / PATH OF TRAVEL SWIMMING POOL,Design,Complete,6/7/2023,10/11/2023,4/23/2024,1408606,753589.0,573275.0
23,K298,P.S. 298 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Scope,Complete,7/6/2023,11/3/2023,7/7/2023,4760,1050.0,1050.0
23,K298,P.S. 298 - BROOKLYN,SCA CIP,IPDVS INSTALLATION,Design,Complete,7/7/2023,1/4/2024,11/8/2023,21420,4201.0,4201.0
23,K327,K396 SPED - BROOKLYN,SCA CIP,FIRE ALARM REPLACEMENT,Scope,Complete,3/8/2019,6/6/2019,5/23/2019,15539,36201.0,36201.0
23,K327,K396 SPED - BROOKLYN,SCA CIP,FIRE ALARM REPLACEMENT,Design,Complete,6/26/2019,12/31/2019,11/8/2019,77694,136216.0,136216.0
23,K327,P.S. 327 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,7/3/2023,11/17/2023,10/13/2023,120761,121975.0,121975.0
23,K327,P.S. 327 - BROOKLYN,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,10/16/2023,3/20/2024,3/26/2024,591584,357210.0,339597.0
23,K332,CHRISTOPHER AVENUE COMMUNITY SCHOOL,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / ROOF TOP UNIT / PAVED AREAS- CONCRETE,Scope,Complete,6/28/2019,12/27/2019,11/19/2019,138348,167150.0,160514.0
23,K332,CHRISTOPHER AVENUE COMMUNITY SCHOOL,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / ROOF TOP UNIT / PAVED AREAS- CONCRETE,Design,Complete,12/3/2019,6/15/2020,5/1/2020,686840,456742.0,456742.0
23,K332,CHRISTOPHER AVENUE COMMUNITY SCHOOL,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,5/3/2024,9/4/2024,5/7/2024,3974,1182.0,1182.0
23,K332,CHRISTOPHER AVENUE COMMUNITY SCHOOL,SCA CIP,IPDVS INSTALLATIONS,Design,Complete,5/7/2024,11/1/2024,8/7/2024,17883,4727.0,4727.0
23,K356,P.S. 156 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Scope,Complete,6/7/2023,12/6/2023,10/18/2023,82651,151830.0,134427.0
23,K356,P.S. 156 - BROOKLYN,SCA CIP,ROOFS / EXTERIOR MASONRY,Design,Complete,10/30/2023,6/28/2024,4/8/2024,408065,248435.0,245668.0
23,K356,P.S. 156 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Scope,Complete,6/30/2023,10/31/2023,7/25/2023,3684,1170.0,1170.0
23,K356,P.S. 156 - BROOKLYN,SCA CIP,IPDVS CAMERA INSTALLATION,Design,Complete,7/25/2023,1/23/2024,10/4/2023,16578,4682.0,4682.0
23,KAYT,HOPE FAITH AND CHARITY,SCA CIP,ACS EARLY LEARN LEASE RENEWAL,Scope,Complete,4/5/2021,5/28/2021,8/3/2021,14285,16472.0,16472.0
23,KAYT,HOPE FAITH AND CHARITY,SCA CIP,ACS EARLY LEARN LEASE RENEWAL,Design,Complete,1/4/2022,5/4/2022,5/12/2023,64283,41240.0,36872.0
23,KBAC,LOVE IN ACTION DAY CARE,SCA CIP,ACS EARLY LEARN LEASE RENEWAL,Scope,Complete,4/9/2021,7/9/2021,8/4/2021,9686,14506.0,14506.0
23,KBDD,SALVATION ARMY SUTTER DAY CARE,SCA CIP,ACS EARLY LEARN LEASE IMPROVEMENT,Scope,Complete,4/9/2021,7/9/2021,8/3/2021,13540,17412.0,17412.0
23,KBDD,SALVATION ARMY SUTTER DAY CARE,SCA CIP,ACS EARLY LEARN LEASE IMPROVEMENT,Design,Complete,10/26/2022,3/29/2023,5/12/2023,60930,3995.0,3995.0
24,Q005,I.S. 5 - QUEENS,SCA CIP,PUBLIC ADDRESS SYSTEM / HVAC,Scope,Complete,6/12/2014,9/11/2014,11/5/2014,70650,61506.0,61506.0
24,Q005,I.S. 5 - QUEENS,SCA CIP,PUBLIC ADDRESS SYSTEM / HVAC,Design,Complete,11/13/2014,4/17/2015,8/21/2015,282600,797734.0,698090.0
24,Q005,I.S. 5 - QUEENS,SCA CIP,SMOKE PURGE SYSTEM,Scope,Complete,3/14/2019,6/12/2019,11/27/2019,3872,18842.0,18842.0
24,Q005,I.S. 5 - QUEENS,SCA CIP,SMOKE PURGE SYSTEM,Design,Complete,1/6/2020,2/6/2020,1/15/2020,17426,88325.0,88325.0
24,Q005,I.S. 5 - QUEENS,SCA CIP RESOA,FY23 RESO A PLAYGROUND UPGRADE,Design,Complete,5/1/2023,9/15/2023,9/22/2023,30000,58253.0,10341.0
24,Q007,P.S. 7 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,10/29/2021,2/2/2022,7/15/2022,27650,41699.0,41699.0
24,Q007,P.S. 7 - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,7/18/2022,12/2/2022,4/12/2023,138250,99013.0,88357.0
24,Q007,P.S. 7 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Scope,Complete,6/1/2023,11/30/2023,11/15/2023,140732,153992.0,135142.0
24,Q007,P.S. 7 - QUEENS,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY / WINDOWS,Design,Complete,12/20/2023,5/22/2024,4/4/2024,703660,235516.0,235516.0
24,Q009,Q009 SPED - QUEENS,SCA CIP,FULL PROGRAM ACCESSIBILITY / CAFETERIA UPGRADE / VENTILATION,Scope,Complete,12/17/2018,5/7/2021,5/20/2021,196818,226086.0,226086.0
24,Q009,Q009 SPED - QUEENS,SCA CIP,FULL PROGRAM ACCESSIBILITY / CAFETERIA UPGRADE / VENTILATION,Design,Complete,5/21/2021,11/30/2021,1/31/2022,974931,792797.0,689303.0
31,R029,P.S. 29 - STATEN ISLAND,SCA CIP,PATH OF TRAVEL PLAYGROUNDS,Scope,Complete,5/20/2022,8/22/2022,8/23/2022,7607,7607.0,7607.0
24,Q012,P.S. 12 - QUEENS,SCA CIP,IPDVS INSTALLATIONS,Scope,Complete,4/9/2024,8/8/2024,5/8/2024,4493,3548.0,3548.0
24,Q013,P.S. 13 - QUEENS,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY / WINDOWS / ROOFS,Scope,Complete,6/24/2019,12/20/2019,11/19/2019,142812,291348.0,289480.0
24,Q013,P.S. 13 - QUEENS,SCA CIP,FLOOD ELIMINATION / PARAPETS / EXTERIOR MASONRY / WINDOWS / ROOFS,Design,Complete,12/2/2019,6/15/2020,5/4/2020,708443,530368.0,525734.0
24,Q013,P.S. 13 - QUEENS,SCA CIP RESOA,FY24 RESO A ELECTRICAL UPGRADE,Design,Complete,6/24/2024,12/27/2024,9/13/2024,30000,25022.0,7728.0
24,Q014,P.S. 14 - QUEENS,SCA CIP RESOA,FY20 RESO A  PATH OF TRAVEL SOCCER PITCH / FY20 RESO A SOCCER PITCH,Design,Complete,3/15/2022,5/11/2022,5/4/2022,42600,59903.0,52942.0
24,Q014,P.S. 14 - QUEENS,SCA CIP RESOA,FY20 RESO A PATH OF TRAVEL AUDITORIUM UPGRADE / FY20 RESO A AUDITORIUM UPGRADE,Design,Complete,6/13/2023,10/13/2023,8/8/2023,32337,64713.0,52615.0
24,Q014,P.S. 14 - QUEENS,SCA CIP RESOA,FY23 RESO A ROOM CONVERSION / PATH OF TRAVEL RESO A ROOM CONVERSION,Design,Complete,1/12/2024,5/15/2024,2/16/2024,30000,28858.0,26555.0
24,Q019,P.S. 19 - QUEENS,SCA CIP,PARAPETS / ROOFS / WINDOWS,Scope,Complete,7/13/2023,11/29/2023,11/15/2023,98632,85284.0,84781.0
24,Q019,P.S. 19 - QUEENS,SCA CIP,PARAPETS / ROOFS / WINDOWS,Design,Complete,11/20/2023,4/23/2024,4/24/2024,488781,342458.0,335560.0
